Datetime,WBOU,BRON,BXVNST,QUEE,SUFF,WANT,QNCORO,SOUT,BKBROW,MHLSQR,BEAC,MHMHIL,QNDKIL,BKNYRD,HFAL,QNASTO,STAT,QNSOZO,BKMAPL,DOVE,BREW,QNTLCC,MANH,BKLN,QNHBEA,QNMASP
6/3/2023 9:00,,,26.47893178,,,,,,,,,33.8328772,,22.22996301,,,,18.69591223,,,28.29571456,,,,16.44010138,
6/3/2023 10:00,,,25.14081603,,,,,,,,,31.70813835,,20.70820355,,,,27.71169645,,,29.64994669,,,,26.00492925,
6/3/2023 11:00,,,20.14744965,,,,,,,,,29.96148848,,22.10457377,,,,29.59625684,,,27.94877671,,,,28.77617008,
6/3/2023 12:00,,,4.561058022,,,,,,,,,24.54899959,,21.38121604,,,,28.70041269,,,27.65795781,,,,28.78070282,
6/3/2023 13:00,,,12.25778313,,,,,,,,,25.96124122,,24.7477169,,,,25.34458466,,,26.63625458,,,,27.64084848,
6/3/2023 14:00,,,24.21532858,,,,,,,,,26.39995196,,24.04170444,,,,25.36279662,,,24.42787519,,,,27.14322743,
6/3/2023 15:00,,,19.85537118,,,,,,,,,21.92098449,,19.23189558,,,,22.23022665,,,22.60513199,,,,22.92496174,
6/3/2023 16:00,,,14.98370851,,,,,,,,,19.80280198,,15.54522909,,,,21.61620605,,,23.29959337,,,,21.65424058,
6/3/2023 17:00,,,26.47006199,,,,,,,,,23.54156301,,18.92606582,,,,23.23972394,,,24.21662514,,,,23.23512409,
6/3/2023 18:00,,,27.33988749,,,,,,,,,26.18074796,,21.45925411,,,,23.43759586,,,25.90556254,,,,25.3506898,
6/3/2023 19:00,,,26.85530529,,,,,,,,,22.57935833,,18.41123781,,,,22.71824614,,,25.56019152,,,,24.86006899,
6/3/2023 20:00,,,26.60974452,,,,,,,,,23.3204085,,15.61136441,,,,23.49179537,,,25.11193401,,,,25.26822547,
6/3/2023 21:00,,,25.68664537,,,,,,,,,23.32481759,,17.63242165,,,,21.7481344,,,24.44437637,,,,23.27588054,
6/3/2023 22:00,,,24.49163337,,,,,,,,,20.08481139,,14.54432934,,,,18.45379194,,,23.14718112,,,,20.29428408,
6/3/2023 23:00,,,22.51231277,,,,,,,,,18.60342295,,10.9874231,,,,16.56327314,,,22.49861662,,,,16.79033911,
6/4/2023 0:00,,,21.48481822,,,,,,,,,17.06625108,,6.907116866,,,,15.31850493,,,21.5468062,,,,14.01164503,
6/4/2023 1:00,,,21.2761994,,,,,,,,,16.21212666,,7.998968223,,,,15.97117105,,,19.98274395,,,,13.62558091,
6/4/2023 2:00,,,23.16123005,,,,,,,,,16.5744314,,7.773544544,,,,16.05019206,,,18.75170064,,,,14.69010909,
6/4/2023 3:00,,,22.71451327,,,,,,,,,18.10927536,,11.25930053,,,,18.46032242,,,19.05685464,,,,16.54528102,
6/4/2023 4:00,,,22.09721284,,,,,,,,,16.58934514,,10.0670612,,,,19.26966675,,,18.77436519,,,,15.95627849,
6/4/2023 5:00,,,21.30415075,,,,,,,,,16.38571537,,9.081499978,,,,20.15816051,,,16.44056032,,,,15.24798081,
6/4/2023 6:00,,,21.40217091,,,,,,,,,17.19965614,,9.920973062,,,,19.07253268,,,13.43319914,,,,13.38601049,
6/4/2023 7:00,,,19.55508627,,,,,,,,,18.45964678,,10.91434118,,,,18.14530262,,,10.92312935,,,,14.09159872,
6/4/2023 8:00,,,19.96084924,,,,,,,,,17.57243902,,9.206865233,,,,11.71505442,,,10.64187978,,,,12.67381805,
6/4/2023 9:00,,,19.36687265,,,,,,,,,16.21893485,,8.980246917,,,,17.5903064,,,10.3080067,,,,9.094936235,
6/4/2023 10:00,,,18.24891585,,,,,,,,,17.57199191,,8.062198505,,,,11.7597939,,,12.97008203,,,,11.23153777,
6/4/2023 11:00,,,20.01481539,,,,,,,,,18.35710065,,7.189914002,,,,12.96488191,,,15.22722525,,,,13.63249955,
6/4/2023 12:00,,,23.06658213,,,,,,,,,16.88623381,,9.350903674,,,,20.3041316,,,19.93071967,,,,17.93761433,
6/4/2023 13:00,,,24.49662398,,,,,,,,,20.17013739,,10.60529671,,,,20.46183585,,,24.4045082,,,,22.13832598,
6/4/2023 14:00,,,29.04280659,,,,,,,,,22.58454539,,13.19691415,,,,22.89698372,,,26.07844748,,,,23.58944839,
