Datetime,WBOU,BRON,BXVNST,QUEE,SUFF,WANT,QNCORO,SOUT,BKBROW,MHLSQR,BEAC,MHMHIL,QNDKIL,BKNYRD,HFAL,QNASTO,QNSOZO,BKMAPL,DOVE,BREW,QNTLCC,MANH,BKLN,QNMASP
2023-10-02 04:00:00,,12.167990850760908,12.505604332651409,13.019798239849658,12.784614454825942,12.984530499085148,13.604524780791662,40.71681196395823,11.397960090141652,12.962456178198362,11.836422525483634,11.661276583173162,10.26875828337936,,9.691417144980726,10.311471299310949,13.658529627375962,14.57757063867533,7.654611651137391,10.128297349294623,8.865303764121473,12.18862320334078,10.993718126619209,11.389199828020612
2023-10-02 05:00:00,,12.377058371990064,12.6268146708465,13.06154438987273,11.316941981168206,12.410044700752692,13.999812108254597,37.50637483973919,10.977111378798064,12.974389782930322,12.028107952318315,11.126511125166465,10.372419967104804,,10.147460824362808,9.890002063935391,13.76406725301119,13.882562082253065,5.90581198943787,,8.879786107318383,12.738641838404316,10.895009335797576,11.040826839549634
2023-10-02 06:00:00,,11.957280582171103,12.236274687326034,13.014571266794634,10.927026480505631,12.013952693006855,12.793902542796037,33.963404042428095,9.885574306155654,12.94725687446462,11.963293063874694,10.93619176478578,10.062529381715825,,10.569047977765337,9.170049584486897,12.926094592480004,12.929631851577868,6.97647632409398,,8.673234031074578,12.03573487925403,10.366345187231245,9.804352545856622
2023-10-02 07:00:00,,11.87188006282267,12.419399226303304,12.354410265050774,,11.660811654383098,12.96670072283136,28.10100978456777,9.34847627259616,12.762541138229151,12.337754201973492,10.50941222577893,9.273837046197617,,11.417175769324327,9.245657486938176,13.110078185675563,13.842256114356708,10.00686524840886,,8.048120025380342,11.787118760851712,10.25543245402033,9.8352628636197
2023-10-02 08:00:00,,11.889295882099828,11.849707506683403,12.337982892388869,,11.5627915155278,12.703778711004963,30.6274287401981,9.402347031744725,12.710022230629924,12.617540690864786,10.389695017318436,9.19981389238923,,12.74754586412814,9.554670354137112,13.050848894280996,13.007785295124348,8.758319313800122,,8.205427386331422,11.86339502458737,10.164594873956233,9.940381145185688
2023-10-02 09:00:00,,12.308237419142014,12.074630570002604,12.31346360491406,,11.801915641480267,12.6694462585488,16.90755397689171,9.6822816231378,13.057613890093291,12.87884028136836,10.274956324838692,9.63704661428466,,12.130053609031531,9.574327627982449,12.431079058751044,12.411417333812723,10.99467244879326,,8.373420064259376,12.086664192571757,10.34569476497483,10.567121291046412
2023-10-02 10:00:00,,12.596586315475502,12.642954891689628,12.938544657756411,,,13.14339650468193,14.581303348516656,13.506653243251073,13.238801522139973,12.109138155001364,10.408533258398124,10.399939866169245,,12.836458275738192,10.112090706313534,12.638979005582277,12.82474061999887,8.725336828621655,11.12307137969725,8.809140789954036,12.64411156582473,10.325685162136,
2023-10-02 11:00:00,,13.27784734397018,13.612308968695942,13.651811784970269,,11.903789056480496,12.973962430699236,14.227818531704024,11.09094087191231,13.385742192445043,13.236374462139976,11.019225678984276,11.570962055915068,,11.639388229177031,10.640957104556607,13.248643640890982,13.440566165343652,11.056427180318115,11.93990536717838,9.35866484367591,13.203583872925575,10.319037380679044,
2023-10-02 12:00:00,11.761653043610076,12.907267650191908,13.489143666651303,13.575185022341667,,11.96874285594913,12.872434490693538,15.52554434703113,,13.742078681999631,11.451390390689118,12.306317721464648,11.22129431667854,,11.430776633906069,10.335543778656422,12.586261144732902,13.544996443926,9.315213728407477,10.675423558058704,9.657253658855463,13.91399393843595,10.601462063835232,10.635269728944422
2023-10-02 13:00:00,11.465390780805205,12.76439292193337,14.435844504347592,12.434988551179188,12.685363592999789,12.578759342279678,12.726142553160573,14.381918202450242,12.349286046056442,13.286770047760324,11.34970549648905,12.596569000933629,11.063598591886048,,11.017440955843371,10.304130292538373,13.587389339612209,13.895135745379552,9.757472641767729,10.153112124198293,10.114988249700458,13.80702606980677,10.236479724832952,10.709580535974196
