Datetime,WBOU,BRON,BXVNST,QUEE,SUFF,WANT,QNCORO,SOUT,BKBROW,MHLSQR,BEAC,MHMHIL,QNDKIL,BKNYRD,HFAL,QNASTO,STAT,QNSOZO,BKMAPL,DOVE,BREW,QNTLCC,MANH,BKLN,QNHBEA,QNMASP
2023-08-03 01:00:00,,,343.27854495736483,244.96061386536545,,209.4628067096029,,,,,227.3593633611169,273.3651942728035,,332.0629226518912,140.69692648076554,,195.6859625163029,329.45471635495744,,257.0739304999494,248.8089010020384,,274.3280585169735,213.6616676835885,249.9932521681721,
2023-08-03 02:00:00,,,330.6920451363269,237.7704226800441,,208.7525088251692,,173.83867468550724,,,318.29200745755463,272.3537081601561,,306.3003721371618,145.74410038048035,,187.73343794536828,342.6057555326836,,204.36882129723736,239.7987216147628,,257.9530463032467,198.85275421768893,248.37152868608575,
2023-08-03 03:00:00,,,295.41786632427244,246.0224363677546,,203.1867183120645,,,,,261.51322111864937,251.6711617774461,,308.98373726895574,143.41261086740218,,181.9595737837208,341.2350577938301,,183.7252837803155,237.60406661103823,,243.2453043889037,191.03268235491677,240.9277311423399,
2023-08-03 04:00:00,,,277.9036042327239,239.63606363054,,206.3456539651136,,,,,229.2140599815063,238.12795551819997,,292.2434109289511,141.67406763470578,,170.16727981260107,320.26155787724656,,172.78303218184158,234.7302820957483,,229.21766651823924,181.13840631406964,247.85724815858788,
2023-08-03 05:00:00,,,285.41648685376884,239.96077442633907,,191.7591588541416,,,,,215.89944882234727,217.12787136996465,,268.3192227081803,142.43725819020517,,164.5495469500467,304.2163729701804,,156.00535072077872,222.44610601215803,,237.40223368839355,158.12187566480907,240.49292938976265,
2023-08-03 06:00:00,,,290.56230480772865,223.74818015176825,,197.1616752978054,,134.6411700127119,,,216.57448704520488,213.5810785900624,,261.67909517776604,137.91858938828062,,192.35983688425404,315.3613614446535,,147.08239827324303,213.82020855474116,,212.70116480012783,158.88457003910713,235.7762708945541,
2023-08-03 07:00:00,,,304.7210460903525,229.4470286336172,,201.66181723606965,,127.24119216938384,,,208.83058802721163,201.49061744608036,,240.81851896976843,127.5324683606115,,157.40315705623155,320.9565074973814,,143.2024723990956,218.2757877332841,,197.45459277134523,170.70452214295528,237.55003660897597,
2023-08-03 08:00:00,,,286.1642903621587,242.7984293932498,,209.2812883005742,,120.05300415553172,,,210.2731595532154,214.94144497503717,,262.21943434642503,125.75231940202852,,148.37254178789257,294.7906559969407,,141.66394428093722,218.6446815624497,,206.76375660654685,169.00339996960173,240.3470855835469,
2023-08-03 09:00:00,,,297.06808987311706,260.3479488156456,,229.9939577416408,,118.47818351632252,,,224.72151766431125,247.38703083734728,,267.82651171070256,126.2159668944902,,146.9455089290575,338.019182339822,,137.5241058176574,218.5324452510725,,212.8738594458834,162.01013187417325,302.19039083101063,
2023-08-03 10:00:00,,,363.400773388403,315.0167173799171,,232.61606965307067,,130.2820302180669,,,286.24441465559005,279.6127179996837,,301.649570178001,122.30706835335172,,158.5034672126005,389.2812797009369,,140.39055871388203,235.99763666178876,,284.12815409473194,215.9568504292908,283.07799343370607,
2023-08-03 11:00:00,,,327.1283416709658,338.5018921562179,,217.40739640767725,,181.03612778760956,,,299.5798257861623,259.18147416952604,,289.41810771317927,124.24297841922755,,222.4580285290223,352.3541080678361,,192.06360224725304,291.43984041557246,,253.2590631587057,184.4763109372229,259.8938475897779,
2023-08-03 12:00:00,,,272.7672106527795,236.43950088834396,,189.2547090434637,,157.32816056894586,,,306.26597323271415,248.23449900233604,,315.5068887448677,126.96592039970594,,193.96150973531428,281.06697504963364,,205.64520456508745,263.5555934155056,,246.9939622859304,117.9895063900674,231.383901838838,
2023-08-03 13:00:00,,,252.5294459747671,182.92398936644256,,199.9144963377272,,147.55672212249198,,,190.0829433250475,267.2467102511828,,262.6876279051397,116.84557577855516,,153.06808841592402,276.6624626859773,,175.85721338782952,216.82857407401423,,234.52809686290288,140.82004413206266,238.6532429808132,
2023-08-03 14:00:00,,,224.0542353685879,174.85162468524695,,240.12013815401167,,150.01284753367096,,,163.8249453782096,263.11041674562614,,239.4245792455966,110.46220877007336,,169.7025982732229,255.46354245057648,,186.35544590941515,187.9772491764376,,241.81357458081084,148.62747759641113,239.9793220028772,
2023-08-03 15:00:00,,,217.9998425814731,186.2743148107712,,271.1319202411547,,161.944539806849,,,195.4258093961064,247.60633244651677,,253.54034191342885,109.83566213448532,,167.8974589042567,269.021212287377,,176.86973243572186,201.45898703317016,,243.7092501513736,128.68321497694035,248.6221410385904,
