Datetime,BKBROW,QNMASP,BXVNST,MHCHEL,QNCORO,BKMAPL,QNDKIL,BEAC,MHMHIL,BKNYRD,HFAL,SOME,QNSOZO,REDH,QNASTO,DOVE,QNLICI,BREW,BKLN,QNHBEA
6/4/2023 10:00,1.132734524,0.752361194,1.88752834,116.5429556,-0.933966816,2.24659761,1.791968726,,-0.621960763,3.794731648,,-1.286318284,1.951963871,,-0.417768623,,10.93108445,-4.910671216,,-1.377762377
6/4/2023 11:00,2.445543684,1.36610635,3.45528164,126.3883663,-0.997185869,4.104133899,2.488411074,,0.108994606,6.073887772,,-2.831937859,-0.115233414,,0.244220678,,3.733212495,-5.809718265,,-1.19792858
6/4/2023 12:00,2.650520152,2.939494567,4.467159631,128.471003,-1.394731899,4.250510466,3.580610781,,1.222064467,7.909037113,,-6.343052952,-0.728366141,,0.818146255,,2.406521161,-8.647726588,,-1.037960173
6/4/2023 13:00,4.238940797,2.865085628,7.778401233,89.03236231,-1.399130629,6.956521993,4.840885454,,0.973070111,8.557836621,,-6.086953627,-0.596933957,,1.707913629,,1.173252445,-11.77201504,,-1.461029521
6/4/2023 14:00,7.362900193,4.269341511,3.703566674,39.76880569,-2.985477716,8.075539467,3.781487911,,1.825539161,7.367493694,,-4.585291231,-0.731166932,,1.988946537,,-1.877864277,-6.559209797,,-2.585278606
6/4/2023 15:00,3.851961543,1.742995648,3.502736677,50.29984247,-2.96733779,3.162216583,2.954439235,,1.162676842,3.656439012,,-3.500260055,-1.478496236,,0.975941581,,-2.100669065,-5.434238617,,-3.319565705
6/4/2023 16:00,4.257807247,1.992234489,2.924020542,38.91446719,-3.204485153,1.417537173,2.807874155,,0.744229908,2.000747038,,-3.686025584,-2.078433542,,1.013224571,,-0.892135947,-5.114456559,,-2.534492826
6/4/2023 17:00,3.001675742,1.115578496,2.376699027,46.61574677,-3.767982291,2.245879654,2.687885314,,1.055722286,2.446488153,,-3.209879529,-2.47246545,,0.715725513,,-2.01278022,-5.26391245,,-2.844943794
6/4/2023 18:00,2.89429674,1.345409843,1.851837577,52.5341444,-4.617482321,1.228881718,1.663615772,,0.895067176,1.473905056,,-4.126031444,-2.596308843,,0.729197639,,-2.654437183,-5.742094365,,-2.975626181
6/4/2023 19:00,3.736110816,1.479194016,1.588112626,58.51758775,-4.418686933,1.159453082,1.426154585,,1.229329821,0.800099841,,-4.821639596,-2.380847954,,0.849645896,,-3.869695765,-5.134686142,,-2.744141035
6/4/2023 20:00,3.833742855,1.720897707,1.159884619,63.84541694,-5.091441112,1.250224198,1.373404943,,0.586488993,1.032208893,,-4.374845898,-2.720403764,,0.735945472,,-3.748327015,-5.438871707,,-2.7926379
6/4/2023 21:00,2.602176946,0.290672203,0.532423593,75.23673346,-4.811644244,0.922611053,0.308085712,,0.003116324,-0.238557995,,-3.93561017,-2.767691692,,0.039208153,,-3.162447777,-4.332934986,,-3.103222715
6/4/2023 22:00,1.319355907,-0.503994218,-2.797954089,85.52487949,-5.740988282,0.401088852,-0.719098644,,-0.429083428,-1.359438504,,-3.960189196,-3.492396725,,-0.732523023,,-3.581413559,-4.436389452,,-3.864411943
6/4/2023 23:00,0.463121488,-0.819006979,-2.359032278,143.4851419,-6.029875082,-0.316347904,-1.489950351,,-0.992952099,-2.095209463,,-5.214790616,-4.199235038,,-1.270351898,,-3.707953445,-5.409127112,,-4.615479304
6/5/2023 0:00,-0.542791378,-1.177818273,-1.822256308,180.8074187,-6.044510453,-1.80302086,-1.646392051,,-1.355248694,-2.092560189,,-6.100961702,-3.801207306,,-1.752865334,,-3.828264943,-7.602501924,,-5.417825963
6/5/2023 1:00,-0.736042114,-0.941409147,-0.037863477,186.9172287,-5.540387997,-1.318367379,-0.718066422,,0.073237665,-1.479124217,,-5.184774778,-3.758964208,,-1.379334184,,-3.549134066,-6.671279359,,-5.854903747
6/5/2023 2:00,-0.546037347,-0.370544682,-0.04009188,150.187404,-4.653764342,-1.008894539,0.233951878,,0.898633445,-0.157497966,,-5.597041299,-3.611837784,,-1.191992145,,-2.804695727,-6.156115825,,-5.338936325
6/5/2023 3:00,-0.00331166,-0.068823247,-0.300384912,120.3686807,-4.821422945,0.019664008,0.307790717,,-0.277050267,0.264181352,,-6.574157497,-3.174718674,,-1.196952668,,-2.346665735,-5.601579679,,-5.305650009
6/5/2023 4:00,0.302820285,-0.434807353,-0.067319711,108.7034474,-4.963641433,0.558164181,0.535732774,,-0.429428907,0.376002288,,-4.466211049,-3.272849408,,-1.629382481,,-2.062579254,-5.293173667,,-5.478876401
6/5/2023 5:00,0.228438099,0.450650365,-0.011867405,123.0377279,-4.5895537,1.136898307,0.260133118,,-0.744930989,0.85327669,,-3.289204406,-3.273307099,,-1.387646208,,-1.44766003,-4.8452157,,-5.057252899
6/5/2023 6:00,0.323434215,1.441314754,-0.286814603,135.466661,-4.310928822,0.79633816,0.002101225,,-0.504341896,0.601176194,,-2.310121739,-2.768486111,,-1.37788242,,-1.938492478,-3.598600665,,-5.02742546
6/5/2023 7:00,0.260481571,1.512550505,-0.236184366,122.6730906,-4.555073544,0.994945706,0.095440004,,-0.389200763,1.080001613,,-1.680366958,-3.050170581,,-1.550715735,,0.429303336,-4.495829797,,-4.494821785
6/5/2023 8:00,0.882095312,4.258915116,0.39698596,109.9258348,-3.161590896,1.962503082,0.361161013,,-0.55596207,1.986475366,,-2.724714324,-2.319327697,,-1.264479904,,11.63680131,-3.858790564,,-4.603583377
6/5/2023 9:00,10.97862735,7.513333636,2.130141474,186.6134257,-1.704749698,2.003511364,0.696936349,,-0.485940786,1.146940374,,-0.208783307,3.934727634,,-0.97041508,,4.187029189,-3.208667909,,-3.337396207
6/5/2023 10:00,19.97111542,7.037047569,3.777977931,276.1858414,5.545712553,5.718811175,4.928154982,,1.244877434,7.3566038,,-1.829896956,4.768803853,,0.425177988,,4.837869701,-3.948923893,,0.9991464
6/5/2023 11:00,27.99253765,3.70964504,9.739898923,261.633217,2.896796838,9.560840138,8.630733515,,6.386820898,22.39070731,,-5.414684465,1.169886656,,4.317503582,,3.393204282,-7.935307202,,0.791804404
6/5/2023 12:00,11.27930058,4.061448994,8.847299049,174.1556649,2.297209903,13.91316934,7.988299177,,4.151479211,14.72211956,,-4.795730714,2.055659682,,3.863849689,,3.605181262,-10.74487282,,-0.492310952
6/5/2023 13:00,10.9471116,2.664972417,3.733414264,75.79460811,-2.678850001,7.56807429,3.130930724,,1.79024541,10.52134465,,-4.819012242,1.065316833,,1.447519885,,-0.793773264,-9.580595624,,-2.689684147
6/5/2023 14:00,11.38653055,6.12824481,2.165881026,45.40559825,-2.981607842,3.481854346,1.995233415,,2.149115541,7.331040645,,-4.051323538,-1.450485263,,1.793871178,,-2.552086102,-12.03331618,,-2.851036826
6/5/2023 15:00,7.251845952,2.870143427,1.407047579,35.56656217,-3.777896283,2.206201837,1.776902606,,0.833707272,4.087250754,,-2.175547208,-1.877956551,,1.31150019,,-2.155243052,-9.261775194,,-1.983536731
6/5/2023 16:00,6.00079886,1.620098352,1.041774505,37.79042247,-3.294075708,1.406662466,1.951026416,,0.392329504,1.06683107,,-2.226164691,-1.92001798,,1.23944502,,-2.106825812,-11.01405565,,-0.98901278
6/5/2023 17:00,7.181838596,1.918796132,1.235874014,36.99108233,-3.447837612,1.948616804,1.731817437,,1.172273994,1.682758964,,-1.661507695,-2.342598502,,1.46703545,,-2.969536527,-9.202708784,,-0.977372043
6/5/2023 18:00,7.001250899,2.285661032,0.999157943,46.28684378,-4.79595523,2.709512956,0.894454232,,0.962628058,2.691579609,,-2.445875026,-3.372092128,,1.978090007,,-4.629052295,-7.407198371,,-0.596414303
6/5/2023 19:00,8.330794377,2.493690618,0.82313706,65.63778395,-5.843710705,2.328011673,0.439648822,,1.543217523,0.795990559,,-3.384442917,-3.536425725,,2.180827249,,-5.946871822,-9.955482767,,-0.397983399
6/5/2023 20:00,5.788340529,2.49513454,0.770531583,69.19699025,-5.829911042,2.021051249,0.281132309,,0.485944174,-0.592439519,,-4.061716936,-3.053495321,,2.369195394,,-5.612550807,-9.475797066,,-0.450276213
6/5/2023 21:00,4.894759588,1.934448451,1.857058172,129.046027,-6.181945432,2.180418987,-0.065180203,,0.051727848,-0.828997445,,-4.314522627,-3.139883273,,1.975365434,,-4.431417999,-9.555454287,,-0.56247033
6/5/2023 22:00,7.15676821,1.561268274,1.883941109,161.3087449,-6.348740136,3.452969274,0.156221487,,0.708482086,-0.757050314,,-4.278467838,-1.269912418,,1.292600157,,-4.589061727,-8.987564566,,10.30323666
